Id,Text
131,الاقتصاد المنزلي الذي يهم المرأة بالدرجة
132,دور المرأة في المجتمع السعودي كي تتبوأ ديننا الإسلامي الحنيف في إعداد المرأة
133,البنك السعودي البريطاني لتوظيفي المرأة تماماً وأثبتت المرأة السعودية إنها تمتلك المرأة وظروفها الاجتماعية حيث يعملن في
134,لتثقيف المرأة السعودية والتي ستحتوي على جميع
135,والعناصر ولعل ابرزها المرأة بما تعنيه بل جاءت المرأة في اسمى صورها واعظم المرأة كونها الاطار الحقيقي للاسرة وما الذاكرة جعل المرأة جزءا من هذا الاحساس المرأة اكبر واعذب تعبير وتتنامى ابداعات
136,حمى ديانا تضعف والأضواء تسلط على الأمير وليام لندن رويترز بعد مرور عامين على وفاة الاميرة ديانا مطلقة ولي العهد البريطاني خفت الهستريا والتكهنات التي احيطت بوفاتها وتحولت الاضواء الى ابنها الاكبر الامير وليام وفي الوقت ذاته يعتقد مراقبون ملكيون ان كاميلا باركر بولز المرأة التي استحوذت على مشاعر الامير تشارلز بدأت تأخذ بحرص وضعها الى جانبه علنا وبالنسبة لديانا ذاتها بدأت ذكراها تخف فقد
137,كثير من الاحيان لا تدرك المرأة اصابتها
138,المرأة في الاتصالات وفي العالم لم أفاجأ الثالث عمل المرأة كان بإمكان رفضه لعمل المرأة وعدم اهليتها بلغة بعيدة الله الى اعطاء المرأة حقها الذي تقره المرأة ولكن ما احب ان اقوله للأخ الدكتور ولكل انسان يعارض عمل المرأة ان المرأة في المرأة من حقوقها لأن المرأة تأكل نفس فيها تنابلة ان شاء الله لذا على المرأة العمل عن المرأة فمن باب اولى ان يطالب بحجب المرأة غير مهيأة لأبسط الاعمال حيث يقول
139,المرأة مؤخرا مكَّن اعدادا متزايدة من النساء الاساءات ولم يعد كون المرأة مطلقة يحمل
140,المرأة ذكية وهي لا تحتاج الذكاء في كل ما
141,المرأة في منطقة حيث تدفع لملايين النساء
142,راحت المرأة في الذهن العربي ضحية هذه
143,المرأة لاستخدام هذا الشارع على اساس ان فيجب ان نضمن ان المرأة تسير في هذا
144,بمبادئه ان هذا مجرد هراء وأن المرأة هي المرأة وكلما تذكر كتابتها التي أحس انها
145,عليه مراهق وليس أدق من المرأة في قراءة ودراسة الأمور لكن مع هذا تظل المرأة عطر من هالصوت لا استرضي المرأة هنا أنا
146,منديل باشراحيل يبدو ان المدعو حمزة باشراحيل ابتلش من الواضح انه فهمها وحسبها خطأ وربما راح ضحية للعجوز المتصابية هالة سرحان وبصراحة اذا شاهدت هذه المرأة تنطط على الشاشة أشعر بالغثيان على كل حال أم كلثوم ماتت منذ ما يقارب الثلاثين سنة وجماهيرها اصغر واحد فيهم لا يمكن ان يقل عن اربعين سنة وحتى اذا كان لها جماهير اظنهم فقدوا زخم حضورها الفني في الرقم ثلاثة عشر وهناك مصادرة حق المرأة
147,خطيبي أصلع طالما ان الرجل يسيطر على وسائل الاعلام ونواحي القوة الأخرى ستبقى كل العيوب من نصيب المرأة فكل النكت الجنسية التي تثير الضحك موجهة ضد المرأة ومن النادر ان نسمع نكتة جنسية قبيحة موجهة نصيب المرأة من كل العيوب التي يلحقها نصيب المرأة لن اتحدث عن كل عيوب ومقبولة من المجتمع ولا تستطيع المرأة ان المدللة على كل حال لو دققت المرأة في حجم الإعلامية العاتية التي يملكها جعلت المرأة تذعن
148,المرأة عاشرا هناك صورة نمطية للمرأة تعزف عليها الدراما والسينما العربيتان دعك من صحافة الصور المدججة بالماكياج الثقيل تركز هذه الدراما على ان المرأة إحدى شخصيتين متسلطة شريرة تمسك بمقاليد البيت وزوجها لايملك الا ان يمتثل أومكسورة محطمة بسبب حب ماضٍ وتمضي حياتها الكئيبة بانتظار زواج يحررها من سلطة البيت هذه الصورة ليست بعيدة عن الحقيقة نعود الى المرأة ان الجيل الحالي من
